id,userid,dataid,path,type,status,createdon,modifiedon,modifiedby
1393,0,0,person1144_bacteria_3089.jpeg,1,0,20220115110614,20220115110614,0
1394,0,0,person337_bacteria_1563.jpeg,1,0,20220115110614,20220115110614,0
1395,0,0,person1405_bacteria_3571.jpeg,1,0,20220115110614,20220115110614,0
1396,0,0,person1496_virus_2606.jpeg,1,0,20220115110614,20220115110614,0
1397,0,0,person1002_bacteria_2933.jpeg,1,0,20220115110614,20220115110614,0
1398,0,0,person1591_bacteria_4177.jpeg,1,0,20220115110614,20220115110614,0
1399,0,0,person157_virus_311.jpeg,1,0,20220115110614,20220115110614,0
1400,0,0,NORMAL2-IM-0926-0001.jpeg,1,0,20220115110614,20220115110614,0
1401,0,0,person1048_bacteria_2982.jpeg,1,0,20220115110614,20220115110614,0
1402,0,0,IM-0618-0001-0002.jpeg,1,0,20220115110614,20220115110614,0
1403,0,0,person544_virus_1076.jpeg,1,0,20220115110614,20220115110614,0
1404,0,0,person745_virus_1368.jpeg,1,0,20220115110614,20220115110614,0
1405,0,0,person51_bacteria_242.jpeg,1,0,20220115110614,20220115110614,0
1406,0,0,person1607_virus_2785.jpeg,1,0,20220115110614,20220115110614,0
1407,0,0,person1502_bacteria_3924.jpeg,1,0,20220115110614,20220115110614,0
1408,0,0,person1352_bacteria_3443.jpeg,1,0,20220115110614,20220115110614,0
1409,0,0,person1051_virus_1750.jpeg,1,0,20220115110614,20220115110614,0
1410,0,0,IM-0560-0001.jpeg,1,0,20220115110614,20220115110614,0
1411,0,0,NORMAL2-IM-1111-0001.jpeg,1,0,20220115110614,20220115110614,0
1412,0,0,person550_bacteria_2308.jpeg,1,0,20220115110614,20220115110614,0
1413,0,0,person25_bacteria_115.jpeg,1,0,20220115110614,20220115110614,0
1414,0,0,person1269_bacteria_3229.jpeg,1,0,20220115110614,20220115110614,0
1415,0,0,person1557_bacteria_4065.jpeg,1,0,20220115110614,20220115110614,0
1416,0,0,NORMAL2-IM-1327-0001.jpeg,1,0,20220115110614,20220115110614,0
1417,0,0,person726_bacteria_2628.jpeg,1,0,20220115110614,20220115110614,0
1418,0,0,person1145_virus_1905.jpeg,1,0,20220115110614,20220115110614,0
1419,0,0,person1567_bacteria_4100.jpeg,1,0,20220115110614,20220115110614,0
1420,0,0,person1470_bacteria_3829.jpeg,1,0,20220115110614,20220115110614,0
1421,0,0,person1644_bacteria_4358.jpeg,1,0,20220115110614,20220115110614,0
1422,0,0,person1225_bacteria_3180.jpeg,1,0,20220115110614,20220115110614,0
1423,0,0,person339_bacteria_1574.jpeg,1,0,20220115110614,20220115110614,0
1424,0,0,NORMAL2-IM-1261-0001.jpeg,1,0,20220115110614,20220115110614,0
1425,0,0,NORMAL2-IM-0392-0001.jpeg,1,0,20220115110614,20220115110614,0
1426,0,0,NORMAL2-IM-0671-0001.jpeg,1,0,20220115110614,20220115110614,0
1427,0,0,NORMAL2-IM-0995-0001.jpeg,1,0,20220115110614,20220115110614,0
1428,0,0,NORMAL2-IM-0447-0001.jpeg,1,0,20220115110614,20220115110614,0
1429,0,0,IM-0523-0001-0003.jpeg,1,0,20220115110614,20220115110614,0
1430,0,0,person1638_bacteria_4340.jpeg,1,0,20220115110614,20220115110614,0
1431,0,0,IM-0553-0001-0002.jpeg,1,0,20220115110614,20220115110614,0
1432,0,0,person1130_virus_1860.jpeg,1,0,20220115110614,20220115110614,0
1433,0,0,person720_virus_1339.jpeg,1,0,20220115110614,20220115110614,0
1434,0,0,NORMAL2-IM-0501-0001.jpeg,1,0,20220115110614,20220115110614,0
1435,0,0,person458_bacteria_1953.jpeg,1,0,20220115110614,20220115110614,0
1436,0,0,person1157_virus_1937.jpeg,1,0,20220115110614,20220115110614,0
1437,0,0,person568_bacteria_2359.jpeg,1,0,20220115110614,20220115110614,0
1438,0,0,person385_bacteria_1766.jpeg,1,0,20220115110614,20220115110614,0
1439,0,0,person371_bacteria_1699.jpeg,1,0,20220115110614,20220115110614,0
1440,0,0,IM-0495-0001.jpeg,1,0,20220115110614,20220115110614,0
1441,0,0,IM-0176-0001.jpeg,1,0,20220115110614,20220115110614,0
1442,0,0,person793_virus_1424.jpeg,1,0,20220115110614,20220115110614,0
1443,0,0,IM-0389-0001.jpeg,1,0,20220115110614,20220115110614,0
1444,0,0,person531_bacteria_2238.jpeg,1,0,20220115110614,20220115110614,0
1445,0,0,IM-0340-0001.jpeg,1,0,20220115110614,20220115110614,0
1446,0,0,person424_bacteria_1859.jpeg,1,0,20220115110614,20220115110614,0
1447,0,0,person1448_virus_2468.jpeg,1,0,20220115110614,20220115110614,0
1448,0,0,person1077_virus_1787.jpeg,1,0,20220115110614,20220115110614,0
1449,0,0,person1085_bacteria_3025.jpeg,1,0,20220115110614,20220115110614,0
1450,0,0,person23_bacteria_81.jpeg,1,0,20220115110614,20220115110614,0
1451,0,0,IM-0206-0001.jpeg,1,0,20220115110614,20220115110614,0
1452,0,0,person1728_bacteria_4556.jpeg,1,0,20220115110614,20220115110614,0
1453,0,0,person446_virus_920.jpeg,1,0,20220115110614,20220115110614,0
1454,0,0,person1096_virus_1816.jpeg,1,0,20220115110614,20220115110614,0
1455,0,0,NORMAL2-IM-0841-0001.jpeg,1,0,20220115110614,20220115110614,0
1456,0,0,person581_virus_1125.jpeg,1,0,20220115110614,20220115110614,0
1457,0,0,NORMAL2-IM-0888-0001.jpeg,1,0,20220115110614,20220115110614,0
1458,0,0,person929_virus_1588.jpeg,1,0,20220115110614,20220115110614,0
1459,0,0,person938_bacteria_2863.jpeg,1,0,20220115110614,20220115110614,0
1460,0,0,person1943_bacteria_4868.jpeg,1,0,20220115110614,20220115110614,0
1461,0,0,person1369_virus_2355.jpeg,1,0,20220115110614,20220115110614,0
1462,0,0,person351_bacteria_1617.jpeg,1,0,20220115110614,20220115110614,0
1463,0,0,person826_virus_1462.jpeg,1,0,20220115110614,20220115110614,0
1464,0,0,person578_virus_1122.jpeg,1,0,20220115110614,20220115110614,0
1465,0,0,NORMAL2-IM-0907-0001.jpeg,1,0,20220115110614,20220115110614,0
1466,0,0,person724_bacteria_2626.jpeg,1,0,20220115110614,20220115110614,0
1467,0,0,person348_virus_723.jpeg,1,0,20220115110614,20220115110614,0
1468,0,0,person417_bacteria_1842.jpeg,1,0,20220115110614,20220115110614,0
1469,0,0,person255_bacteria_1182.jpeg,1,0,20220115110614,20220115110614,0
1470,0,0,NORMAL2-IM-1306-0001.jpeg,1,0,20220115110614,20220115110614,0
1471,0,0,IM-0631-0001-0001.jpeg,1,0,20220115110614,20220115110614,0
1472,0,0,person1658_bacteria_4402.jpeg,1,0,20220115110614,20220115110614,0
1473,0,0,IM-0294-0001.jpeg,1,0,20220115110614,20220115110614,0
1474,0,0,person45_bacteria_221.jpeg,1,0,20220115110614,20220115110614,0
1475,0,0,person1603_virus_2781.jpeg,1,0,20220115110614,20220115110614,0
1476,0,0,person1660_bacteria_4404.jpeg,1,0,20220115110614,20220115110614,0
1477,0,0,NORMAL2-IM-1130-0001.jpeg,1,0,20220115110614,20220115110614,0
1478,0,0,person291_bacteria_1374.jpeg,1,0,20220115110614,20220115110614,0
1479,0,0,person409_virus_816.jpeg,1,0,20220115110614,20220115110614,0
1480,0,0,person366_bacteria_1664.jpeg,1,0,20220115110614,20220115110614,0
1481,0,0,IM-0588-0001.jpeg,1,0,20220115110614,20220115110614,0
1482,0,0,IM-0541-0001.jpeg,1,0,20220115110614,20220115110614,0
1483,0,0,person1875_bacteria_4756.jpeg,1,0,20220115110614,20220115110614,0
1484,0,0,person658_bacteria_2550.jpeg,1,0,20220115110614,20220115110614,0
1485,0,0,IM-0631-0001.jpeg,1,0,20220115110614,20220115110614,0
1486,0,0,person444_bacteria_1927.jpeg,1,0,20220115110614,20220115110614,0
1487,0,0,NORMAL2-IM-1289-0001.jpeg,1,0,20220115110614,20220115110614,0
1488,0,0,person1544_bacteria_4033.jpeg,1,0,20220115110614,20220115110614,0
1489,0,0,NORMAL2-IM-1240-0001.jpeg,1,0,20220115110614,20220115110614,0
1490,0,0,person1495_virus_2603.jpeg,1,0,20220115110614,20220115110614,0
1491,0,0,person1217_virus_2063.jpeg,1,0,20220115110614,20220115110614,0
1492,0,0,person1398_bacteria_3548.jpeg,1,0,20220115110614,20220115110614,0
1493,0,0,person634_bacteria_2525.jpeg,1,0,20220115110614,20220115110614,0
1494,0,0,person871_virus_1517.jpeg,1,0,20220115110614,20220115110614,0
1495,0,0,person402_bacteria_1809.jpeg,1,0,20220115110614,20220115110614,0
1496,0,0,person1843_bacteria_4710.jpeg,1,0,20220115110614,20220115110614,0
1497,0,0,person443_bacteria_1923.jpeg,1,0,20220115110614,20220115110614,0
1498,0,0,NORMAL2-IM-0466-0001.jpeg,1,0,20220115110614,20220115110614,0
1499,0,0,person315_bacteria_1465.jpeg,1,0,20220115110614,20220115110614,0
1500,0,0,NORMAL2-IM-0650-0001.jpeg,1,0,20220115110614,20220115110614,0
1501,0,0,NORMAL2-IM-0699-0001.jpeg,1,0,20220115110614,20220115110614,0
1502,0,0,person475_bacteria_2021.jpeg,1,0,20220115110614,20220115110614,0
1503,0,0,person51_bacteria_239.jpeg,1,0,20220115110614,20220115110614,0
1504,0,0,person1309_virus_2254.jpeg,1,0,20220115110614,20220115110614,0
1505,0,0,person790_virus_1421.jpeg,1,0,20220115110614,20220115110614,0
1506,0,0,person736_virus_1358.jpeg,1,0,20220115110614,20220115110614,0
1507,0,0,NORMAL2-IM-0520-0001.jpeg,1,0,20220115110614,20220115110614,0
1508,0,0,person325_bacteria_1500.jpeg,1,0,20220115110614,20220115110614,0
1509,0,0,person1145_bacteria_3090.jpeg,1,0,20220115110614,20220115110614,0
1510,0,0,person301_virus_622.jpeg,1,0,20220115110614,20220115110614,0
1511,0,0,person30_bacteria_157.jpeg,1,0,20220115110614,20220115110614,0
1512,0,0,person1295_virus_2223.jpeg,1,0,20220115110614,20220115110614,0
1513,0,0,person561_bacteria_2331.jpeg,1,0,20220115110614,20220115110614,0
1514,0,0,IM-0682-0001.jpeg,1,0,20220115110614,20220115110614,0
1515,0,0,IM-0361-0001.jpeg,1,0,20220115110614,20220115110614,0
1516,0,0,person651_bacteria_2543.jpeg,1,0,20220115110614,20220115110614,0
1517,0,0,person1155_bacteria_3100.jpeg,1,0,20220115110614,20220115110614,0
1518,0,0,person331_bacteria_1529.jpeg,1,0,20220115110614,20220115110614,0
1519,0,0,person1252_virus_2124.jpeg,1,0,20220115110614,20220115110614,0
1520,0,0,person551_bacteria_2311.jpeg,1,0,20220115110614,20220115110614,0
1521,0,0,person61_bacteria_296.jpeg,1,0,20220115110614,20220115110614,0
1522,0,0,person1306_bacteria_3277.jpeg,1,0,20220115110614,20220115110614,0
1523,0,0,person56_bacteria_268.jpeg,1,0,20220115110614,20220115110614,0
1524,0,0,NORMAL2-IM-1277-0001-0001.jpeg,1,0,20220115110614,20220115110614,0
1525,0,0,person415_bacteria_1837.jpeg,1,0,20220115110614,20220115110614,0
1526,0,0,IM-0227-0001.jpeg,1,0,20220115110614,20220115110614,0
1527,0,0,person1133_virus_1865.jpeg,1,0,20220115110614,20220115110614,0
1528,0,0,person764_virus_1392.jpeg,1,0,20220115110614,20220115110614,0
1529,0,0,person936_virus_1598.jpeg,1,0,20220115110614,20220115110614,0
1530,0,0,person1078_bacteria_3018.jpeg,1,0,20220115110614,20220115110614,0
1531,0,0,NORMAL2-IM-1183-0001.jpeg,1,0,20220115110614,20220115110614,0
1532,0,0,person1270_virus_2163.jpeg,1,0,20220115110614,20220115110614,0
1533,0,0,person1592_virus_2766.jpeg,1,0,20220115110614,20220115110614,0
1534,0,0,person298_bacteria_1408.jpeg,1,0,20220115110614,20220115110614,0
1535,0,0,person1363_bacteria_3483.jpeg,1,0,20220115110614,20220115110614,0
1536,0,0,person75_bacteria_365.jpeg,1,0,20220115110614,20220115110614,0
1537,0,0,person1380_bacteria_3515.jpeg,1,0,20220115110614,20220115110614,0
1538,0,0,NORMAL2-IM-1197-0001.jpeg,1,0,20220115110614,20220115110614,0
1539,0,0,person401_bacteria_1808.jpeg,1,0,20220115110614,20220115110614,0
1540,0,0,person439_virus_891.jpeg,1,0,20220115110614,20220115110614,0
1541,0,0,IM-0719-0001.jpeg,1,0,20220115110614,20220115110614,0
1542,0,0,person471_virus_968.jpeg,1,0,20220115110614,20220115110614,0
1543,0,0,person1389_virus_2387.jpeg,1,0,20220115110614,20220115110614,0
1544,0,0,NORMAL2-IM-1018-0001.jpeg,1,0,20220115110614,20220115110614,0
1545,0,0,IM-0143-0001.jpeg,1,0,20220115110614,20220115110614,0
1546,0,0,IM-0469-0001.jpeg,1,0,20220115110614,20220115110614,0
1547,0,0,person1520_bacteria_3971.jpeg,1,0,20220115110614,20220115110614,0
1548,0,0,person629_bacteria_2509.jpeg,1,0,20220115110614,20220115110614,0
1549,0,0,IM-0375-0001.jpeg,1,0,20220115110614,20220115110614,0
1550,0,0,IM-0696-0001.jpeg,1,0,20220115110614,20220115110614,0
1551,0,0,person1590_virus_2764.jpeg,1,0,20220115110614,20220115110614,0
1552,0,0,NORMAL2-IM-0702-0001.jpeg,1,0,20220115110614,20220115110614,0
1553,0,0,person692_virus_1286.jpeg,1,0,20220115110614,20220115110614,0
1554,0,0,person713_bacteria_2614.jpeg,1,0,20220115110614,20220115110614,0
1555,0,0,IM-0640-0001-0001.jpeg,1,0,20220115110614,20220115110614,0
1556,0,0,person718_virus_1316.jpeg,1,0,20220115110614,20220115110614,0
1557,0,0,person441_bacteria_1917.jpeg,1,0,20220115110614,20220115110614,0
1558,0,0,person1220_bacteria_3173.jpeg,1,0,20220115110614,20220115110614,0
1559,0,0,person1595_virus_2771.jpeg,1,0,20220115110614,20220115110614,0
1560,0,0,person363_bacteria_1654.jpeg,1,0,20220115110614,20220115110614,0
1561,0,0,person1026_bacteria_2957.jpeg,1,0,20220115110614,20220115110614,0
1562,0,0,person1206_bacteria_3158.jpeg,1,0,20220115110614,20220115110614,0
1563,0,0,person1493_bacteria_3897.jpeg,1,0,20220115110614,20220115110614,0
1564,0,0,NORMAL2-IM-0969-0001.jpeg,1,0,20220115110614,20220115110614,0
1565,0,0,NORMAL2-IM-0472-0001.jpeg,1,0,20220115110614,20220115110614,0
1566,0,0,person71_bacteria_348.jpeg,1,0,20220115110614,20220115110614,0
1567,0,0,person579_bacteria_2383.jpeg,1,0,20220115110614,20220115110614,0
1568,0,0,person469_bacteria_1993.jpeg,1,0,20220115110614,20220115110614,0
1569,0,0,NORMAL2-IM-1062-0001.jpeg,1,0,20220115110614,20220115110614,0
1570,0,0,person1582_bacteria_4137.jpeg,1,0,20220115110614,20220115110614,0
1571,0,0,person1642_bacteria_4353.jpeg,1,0,20220115110614,20220115110614,0
1572,0,0,IM-0413-0001.jpeg,1,0,20220115110614,20220115110614,0
1573,0,0,person890_virus_1540.jpeg,1,0,20220115110614,20220115110614,0
1574,0,0,NORMAL2-IM-1254-0001.jpeg,1,0,20220115110614,20220115110614,0
1575,0,0,IM-0625-0001.jpeg,1,0,20220115110614,20220115110614,0
1576,0,0,person614_bacteria_2483.jpeg,1,0,20220115110614,20220115110614,0
1577,0,0,person1052_bacteria_2986.jpeg,1,0,20220115110614,20220115110614,0
1578,0,0,IM-0555-0001.jpeg,1,0,20220115110614,20220115110614,0
1579,0,0,person1670_bacteria_4428.jpeg,1,0,20220115110614,20220115110614,0
1580,0,0,person537_bacteria_2264.jpeg,1,0,20220115110614,20220115110614,0
1581,0,0,NORMAL2-IM-1124-0001.jpeg,1,0,20220115110614,20220115110614,0
1582,0,0,person1133_bacteria_3075.jpeg,1,0,20220115110614,20220115110614,0
1583,0,0,IM-0249-0001.jpeg,1,0,20220115110614,20220115110614,0
1584,0,0,IM-0280-0001.jpeg,1,0,20220115110614,20220115110614,0
1585,0,0,person267_bacteria_1250.jpeg,1,0,20220115110614,20220115110614,0
1586,0,0,person809_bacteria_2718.jpeg,1,0,20220115110614,20220115110614,0
1587,0,0,person1156_bacteria_3101.jpeg,1,0,20220115110614,20220115110614,0
1588,0,0,person506_virus_1018.jpeg,1,0,20220115110614,20220115110614,0
1589,0,0,person583_virus_1127.jpeg,1,0,20220115110614,20220115110614,0
1590,0,0,person31_bacteria_160.jpeg,1,0,20220115110614,20220115110614,0
1591,0,0,person1708_bacteria_4521.jpeg,1,0,20220115110614,20220115110614,0
1592,0,0,person1644_bacteria_4362.jpeg,1,0,20220115110614,20220115110614,0
1593,0,0,person780_virus_1411.jpeg,1,0,20220115110614,20220115110614,0
1594,0,0,person258_bacteria_1205.jpeg,1,0,20220115110614,20220115110614,0
1595,0,0,person1146_bacteria_3091.jpeg,1,0,20220115110614,20220115110614,0
1596,0,0,person913_virus_1570.jpeg,1,0,20220115110614,20220115110614,0
1597,0,0,person1354_bacteria_3448.jpeg,1,0,20220115110614,20220115110614,0
1598,0,0,IM-0429-0001-0002.jpeg,1,0,20220115110614,20220115110614,0
1599,0,0,NORMAL2-IM-0913-0001.jpeg,1,0,20220115110614,20220115110614,0
1600,0,0,NORMAL2-IM-0408-0001.jpeg,1,0,20220115110614,20220115110614,0
1601,0,0,person1015_virus_1702.jpeg,1,0,20220115110614,20220115110614,0
1602,0,0,person124_virus_249.jpeg,1,0,20220115110614,20220115110614,0
1603,0,0,person1453_virus_2485.jpeg,1,0,20220115110614,20220115110614,0
1604,0,0,person62_bacteria_301.jpeg,1,0,20220115110614,20220115110614,0
1605,0,0,person1328_virus_2294.jpeg,1,0,20220115110614,20220115110614,0
1606,0,0,person914_virus_1571.jpeg,1,0,20220115110614,20220115110614,0
1607,0,0,NORMAL2-IM-0587-0001.jpeg,1,0,20220115110614,20220115110614,0
1608,0,0,person554_bacteria_2321.jpeg,1,0,20220115110614,20220115110614,0
1609,0,0,person1057_virus_1756.jpeg,1,0,20220115110614,20220115110614,0
1610,0,0,person670_virus_1256.jpeg,1,0,20220115110614,20220115110614,0
1611,0,0,person1465_virus_2531.jpeg,1,0,20220115110614,20220115110614,0
1612,0,0,person1597_bacteria_4193.jpeg,1,0,20220115110614,20220115110614,0
1613,0,0,NORMAL2-IM-0855-0001.jpeg,1,0,20220115110614,20220115110614,0
1614,0,0,person820_bacteria_2731.jpeg,1,0,20220115110614,20220115110614,0
1615,0,0,NORMAL2-IM-0668-0001.jpeg,1,0,20220115110614,20220115110614,0
1616,0,0,NORMAL2-IM-0945-0001.jpeg,1,0,20220115110614,20220115110614,0
1617,0,0,NORMAL2-IM-0497-0001.jpeg,1,0,20220115110614,20220115110614,0
1618,0,0,person1611_bacteria_4241.jpeg,1,0,20220115110614,20220115110614,0
1619,0,0,person1619_bacteria_4267.jpeg,1,0,20220115110614,20220115110614,0
1620,0,0,person635_bacteria_2526.jpeg,1,0,20220115110614,20220115110614,0
1621,0,0,person589_bacteria_2424.jpeg,1,0,20220115110614,20220115110614,0
1622,0,0,person534_bacteria_2253.jpeg,1,0,20220115110614,20220115110614,0
1623,0,0,person420_bacteria_1850.jpeg,1,0,20220115110614,20220115110614,0
1624,0,0,person585_bacteria_2411.jpeg,1,0,20220115110614,20220115110614,0
1625,0,0,person295_virus_612.jpeg,1,0,20220115110614,20220115110614,0
1626,0,0,person1070_virus_1773.jpeg,1,0,20220115110614,20220115110614,0
1627,0,0,NORMAL2-IM-0518-0001.jpeg,1,0,20220115110614,20220115110614,0
1628,0,0,person26_bacteria_124.jpeg,1,0,20220115110614,20220115110614,0
1629,0,0,person317_bacteria_1471.jpeg,1,0,20220115110614,20220115110614,0
1630,0,0,NORMAL2-IM-0803-0001.jpeg,1,0,20220115110614,20220115110614,0
1631,0,0,person1489_bacteria_3889.jpeg,1,0,20220115110614,20220115110614,0
1632,0,0,person1028_bacteria_2960.jpeg,1,0,20220115110614,20220115110614,0
1633,0,0,IM-0525-0001-0002.jpeg,1,0,20220115110614,20220115110614,0
1634,0,0,person1024_bacteria_2955.jpeg,1,0,20220115110614,20220115110614,0
1635,0,0,person377_bacteria_1718.jpeg,1,0,20220115110614,20220115110614,0
1636,0,0,IM-0445-0001.jpeg,1,0,20220115110614,20220115110614,0
1637,0,0,NORMAL2-IM-1202-0001.jpeg,1,0,20220115110614,20220115110614,0
1638,0,0,person114_virus_217.jpeg,1,0,20220115110614,20220115110614,0
1639,0,0,IM-0359-0001.jpeg,1,0,20220115110614,20220115110614,0
1640,0,0,person413_bacteria_1830.jpeg,1,0,20220115110614,20220115110614,0
1641,0,0,IM-0673-0001.jpeg,1,0,20220115110614,20220115110614,0
1642,0,0,IM-0503-0001.jpeg,1,0,20220115110614,20220115110614,0
1643,0,0,person1525_virus_2659.jpeg,1,0,20220115110614,20220115110614,0
1644,0,0,person426_bacteria_1861.jpeg,1,0,20220115110614,20220115110614,0
1645,0,0,person489_bacteria_2064.jpeg,1,0,20220115110614,20220115110614,0
1646,0,0,person481_bacteria_2042.jpeg,1,0,20220115110614,20220115110614,0
1647,0,0,person471_bacteria_2004.jpeg,1,0,20220115110614,20220115110614,0
1648,0,0,person266_bacteria_1245.jpeg,1,0,20220115110614,20220115110614,0
1649,0,0,IM-0735-0001.jpeg,1,0,20220115110614,20220115110614,0
1650,0,0,person1080_virus_1791.jpeg,1,0,20220115110614,20220115110614,0
1651,0,0,person1582_bacteria_4140.jpeg,1,0,20220115110614,20220115110614,0
1652,0,0,person578_bacteria_2379.jpeg,1,0,20220115110614,20220115110614,0
1653,0,0,NORMAL2-IM-1344-0001.jpeg,1,0,20220115110614,20220115110614,0
1654,0,0,NORMAL2-IM-1142-0001-0001.jpeg,1,0,20220115110614,20220115110614,0
1655,0,0,person581_bacteria_2394.jpeg,1,0,20220115110614,20220115110614,0
1656,0,0,person1288_virus_2211.jpeg,1,0,20220115110614,20220115110614,0
1657,0,0,person1066_virus_1769.jpeg,1,0,20220115110614,20220115110614,0
1658,0,0,person1303_bacteria_3267.jpeg,1,0,20220115110614,20220115110614,0
1659,0,0,person875_bacteria_2798.jpeg,1,0,20220115110614,20220115110614,0
1660,0,0,person1050_bacteria_2984.jpeg,1,0,20220115110614,20220115110614,0
1661,0,0,person257_bacteria_1196.jpeg,1,0,20220115110614,20220115110614,0
1662,0,0,person19_bacteria_63.jpeg,1,0,20220115110614,20220115110614,0
1663,0,0,person1706_bacteria_4516.jpeg,1,0,20220115110614,20220115110614,0
1664,0,0,person1589_bacteria_4171.jpeg,1,0,20220115110614,20220115110614,0
1665,0,0,NORMAL2-IM-0879-0001.jpeg,1,0,20220115110614,20220115110614,0
1666,0,0,person260_bacteria_1223.jpeg,1,0,20220115110614,20220115110614,0
1667,0,0,person264_bacteria_1230.jpeg,1,0,20220115110614,20220115110614,0
1668,0,0,person1314_virus_2266.jpeg,1,0,20220115110614,20220115110614,0
1669,0,0,person37_bacteria_188.jpeg,1,0,20220115110614,20220115110614,0
1670,0,0,person409_virus_820.jpeg,1,0,20220115110614,20220115110614,0
1671,0,0,person59_bacteria_283.jpeg,1,0,20220115110614,20220115110614,0
1672,0,0,person599_virus_1155.jpeg,1,0,20220115110614,20220115110614,0
1673,0,0,person141_virus_287.jpeg,1,0,20220115110614,20220115110614,0
1674,0,0,NORMAL2-IM-0424-0001.jpeg,1,0,20220115110614,20220115110614,0
1675,0,0,IM-0579-0001.jpeg,1,0,20220115110614,20220115110614,0
1676,0,0,person702_virus_1299.jpeg,1,0,20220115110614,20220115110614,0
1677,0,0,NORMAL2-IM-1422-0001.jpeg,1,0,20220115110614,20220115110614,0
1678,0,0,NORMAL2-IM-1108-0001.jpeg,1,0,20220115110614,20220115110614,0
1679,0,0,person1248_virus_2117.jpeg,1,0,20220115110614,20220115110614,0
1680,0,0,person740_bacteria_2643.jpeg,1,0,20220115110614,20220115110614,0
1681,0,0,person348_virus_715.jpeg,1,0,20220115110614,20220115110614,0
1682,0,0,person53_bacteria_252.jpeg,1,0,20220115110614,20220115110614,0
1683,0,0,person1239_bacteria_3195.jpeg,1,0,20220115110614,20220115110614,0
1684,0,0,IM-0265-0001.jpeg,1,0,20220115110614,20220115110614,0
1685,0,0,person351_bacteria_1621.jpeg,1,0,20220115110614,20220115110614,0
1686,0,0,IM-0511-0001-0001.jpeg,1,0,20220115110614,20220115110614,0
1687,0,0,IM-0115-0001.jpeg,1,0,20220115110614,20220115110614,0
1688,0,0,NORMAL2-IM-1278-0001.jpeg,1,0,20220115110614,20220115110614,0
1689,0,0,IM-0323-0001.jpeg,1,0,20220115110614,20220115110614,0
1690,0,0,IM-0609-0001.jpeg,1,0,20220115110614,20220115110614,0
1691,0,0,IM-0337-0001.jpeg,1,0,20220115110614,20220115110614,0
1692,0,0,person25_bacteria_119.jpeg,1,0,20220115110614,20220115110614,0
1693,0,0,person55_bacteria_263.jpeg,1,0,20220115110614,20220115110614,0
1694,0,0,person425_bacteria_1860.jpeg,1,0,20220115110614,20220115110614,0
1695,0,0,person630_bacteria_2516.jpeg,1,0,20220115110614,20220115110614,0
1696,0,0,person482_bacteria_2043.jpeg,1,0,20220115110614,20220115110614,0
1697,0,0,NORMAL2-IM-1093-0001.jpeg,1,0,20220115110614,20220115110614,0
1698,0,0,person863_bacteria_2785.jpeg,1,0,20220115110614,20220115110614,0
1699,0,0,person1343_bacteria_3417.jpeg,1,0,20220115110614,20220115110614,0
1700,0,0,person1492_bacteria_3894.jpeg,1,0,20220115110614,20220115110614,0
1701,0,0,person13_bacteria_49.jpeg,1,0,20220115110614,20220115110614,0
1702,0,0,person569_bacteria_2360.jpeg,1,0,20220115110614,20220115110614,0
1703,0,0,person1263_bacteria_3221.jpeg,1,0,20220115110614,20220115110614,0
1704,0,0,person747_virus_1370.jpeg,1,0,20220115110614,20220115110614,0
1705,0,0,person275_bacteria_1291.jpeg,1,0,20220115110614,20220115110614,0
1706,0,0,person500_bacteria_2108.jpeg,1,0,20220115110614,20220115110614,0
1707,0,0,person442_virus_906.jpeg,1,0,20220115110614,20220115110614,0
1708,0,0,person662_bacteria_2554.jpeg,1,0,20220115110614,20220115110614,0
1709,0,0,person463_virus_952.jpeg,1,0,20220115110614,20220115110614,0
1710,0,0,person1381_bacteria_3516.jpeg,1,0,20220115110614,20220115110614,0
1711,0,0,person64_bacteria_310.jpeg,1,0,20220115110614,20220115110614,0
1712,0,0,person636_bacteria_2527.jpeg,1,0,20220115110614,20220115110614,0
1713,0,0,person1418_bacteria_3639.jpeg,1,0,20220115110614,20220115110614,0
1714,0,0,person582_bacteria_2403.jpeg,1,0,20220115110614,20220115110614,0
1715,0,0,person742_virus_1365.jpeg,1,0,20220115110614,20220115110614,0
1716,0,0,person1361_virus_2342.jpeg,1,0,20220115110614,20220115110614,0
1717,0,0,person1502_bacteria_3928.jpeg,1,0,20220115110614,20220115110614,0
1718,0,0,person50_bacteria_238.jpeg,1,0,20220115110614,20220115110614,0
1719,0,0,person1345_bacteria_3426.jpeg,1,0,20220115110614,20220115110614,0
1720,0,0,person1938_bacteria_4854.jpeg,1,0,20220115110614,20220115110614,0
1721,0,0,NORMAL2-IM-0576-0001.jpeg,1,0,20220115110614,20220115110614,0
1722,0,0,person344_virus_705.jpeg,1,0,20220115110614,20220115110614,0
1723,0,0,person1779_bacteria_4626.jpeg,1,0,20220115110614,20220115110614,0
1724,0,0,person1712_bacteria_4529.jpeg,1,0,20220115110614,20220115110614,0
1725,0,0,person395_virus_788.jpeg,1,0,20220115110614,20220115110614,0
1726,0,0,person859_virus_1504.jpeg,1,0,20220115110614,20220115110614,0
1727,0,0,person1427_virus_2441.jpeg,1,0,20220115110614,20220115110614,0
1728,0,0,person329_virus_682.jpeg,1,0,20220115110614,20220115110614,0
1729,0,0,person765_bacteria_2669.jpeg,1,0,20220115110614,20220115110614,0
1730,0,0,NORMAL2-IM-1350-0001.jpeg,1,0,20220115110614,20220115110614,0
